"","sample_num","Observed","Shannon","InvSimpson","full_site","site","zone","site_zone","sample","spp","year","time","season","seq_run","lib_size","is.neg","even"
"149","7",787,5.14602838796928,31.3589914506542,"E Sambo","LK1","Offshore","LK1-O","LK1-O_7","ssid","2015","Pre","Spring","run1",94216,FALSE,0.771723491797182
"150","70",144,2.92987062380692,6.70666473199914,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_70","ssid","2015","Pre","Spring","run1",66686,FALSE,0.589533338014303
"151","701",256,3.1314880992991,4.60225218702238,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_701","ssid","2017","Irma","Fall","run1",31603,FALSE,0.564722793932703
"152","702",279,3.86033800116821,9.55973666862439,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_702","ssid","2017","Irma","Fall","run1",24263,FALSE,0.68552527426337
"153","703",115,3.17067395956812,10.0090285934937,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_703","ssid","2017","Irma","Fall","run1",5548,FALSE,0.668223248255783
"154","704",273,3.43437159117448,5.26333555853535,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_704","ssid","2017","Irma","Fall","run1",58671,FALSE,0.61224509482737
"155","705",13,0.650768345033184,1.38508546047307,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_705","ssid","2017","Irma","Fall","run1",23877,FALSE,0.253715865048202
"156","706",118,2.48668293588978,3.74452027285589,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_706","ssid","2017","Irma","Fall","run1",19758,FALSE,0.521242364908641
"157","707",290,3.51190910631816,6.88787961286492,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_707","ssid","2017","Irma","Fall","run1",39084,FALSE,0.619397330212719
"158","708",72,2.21338052920498,4.18912705805903,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_708","ssid","2017","Irma","Fall","run1",26121,FALSE,0.51754812454572
"159","709",99,1.9143063863417,2.62933472545779,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_709","ssid","2017","Irma","Fall","run1",25647,FALSE,0.416595529338725
"160","710",784,5.5727124170636,62.7943274553444,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_710","ssid","2017","Irma","Fall","run1",45847,FALSE,0.83619003576263
"161","711",355,4.04055717273319,8.73906563019451,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_711","ssid","2017","Irma","Fall","run1",43045,FALSE,0.688091982755366
"162","725",268,4.05649327867077,14.0564895170727,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_725","ssid","2017","Irma","Fall","run1",31873,FALSE,0.725541535476822
"163","726",345,2.76896831616454,3.08500898071691,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_726","srad","2017","Irma","Fall","run1",52887,FALSE,0.473850820418891
"164","727",115,2.20512174796277,3.62700362355168,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_727","srad","2017","Irma","Fall","run1",23372,FALSE,0.4647319894802
"165","729",623,5.81280842666911,198.946692293806,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_729","srad","2017","Irma","Fall","run1",35689,FALSE,0.90337499460094
"166","731",374,4.87324640474268,37.4685504161021,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_731","srad","2017","Irma","Fall","run1",10992,FALSE,0.822592165393917
"167","732",486,5.05861403687332,56.1215784206894,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_732","srad","2017","Irma","Fall","run1",29215,FALSE,0.817724448756756
"168","733",683,5.38894077800516,40.8838287593356,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_733","srad","2017","Irma","Fall","run1",48444,FALSE,0.825702140882336
"169","735",1116,5.82095751740746,43.9387971993123,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_735","srad","2017","Irma","Fall","run1",100010,FALSE,0.829490904437986
"170","761",62,1.59056283126557,2.13950282118359,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_761","ssid","2017","Irma","Fall","run1",20153,FALSE,0.385391577514188
"171","762",23,0.854745237211708,1.68340248664757,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_762","ssid","2017","Irma","Fall","run1",36422,FALSE,0.27260303427427
"172","763",118,2.28086839785598,3.19890223729302,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_763","ssid","2017","Irma","Fall","run1",38893,FALSE,0.478100854992368
"173","764",76,2.50884141923731,8.21933165331484,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_764","ssid","2017","Irma","Fall","run1",41530,FALSE,0.579310990103914
"174","765",311,3.76309279839024,13.6210040889348,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_765","ssid","2017","Irma","Fall","run1",45131,FALSE,0.655614733138779
"175","766",24,1.07270497034199,1.69596483688209,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_766","ssid","2017","Irma","Fall","run1",40971,FALSE,0.337535179580184
"176","767",157,2.04901422891207,2.8368700502135,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_767","ssid","2017","Irma","Fall","run1",91710,FALSE,0.40524418863195
"177","768",67,1.63007201297769,2.3820843861528,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_768","ssid","2017","Irma","Fall","run1",23669,FALSE,0.387679233782802
"178","769",63,2.09347055874871,3.45042331987184,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_769","ssid","2017","Irma","Fall","run1",77947,FALSE,0.505286624017659
"179","770",99,1.64600908869361,2.14253700738068,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_770","ssid","2017","Irma","Fall","run1",46127,FALSE,0.358208086486667
"180","771",724,4.6392392219232,17.5553076628212,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_771","ssid","2017","Irma","Fall","run1",63103,FALSE,0.704538526047728
"181","772",476,3.82089824011511,6.17987337259883,"Rocky Top","UK1","Offshore","UK1-O","UK1-O_772","ssid","2017","Irma","Fall","run1",33425,FALSE,0.619730621744115
"182","798",493,4.74616926430986,43.5588190597546,"Carysfort","UK2","Offshore","UK2-O","UK2-O_798","ssid","2017","Irma","Fall","run1",83108,FALSE,0.765448309338665
"183","8",90,2.8973953176507,7.4913139384217,"E Sambo","LK1","Offshore","LK1-O","LK1-O_8","ssid","2015","Pre","Spring","run1",43283,FALSE,0.643892859903571
"184","800",588,5.30398828845426,53.6447509238421,"Carysfort","UK2","Offshore","UK2-O","UK2-O_800","ssid","2017","Irma","Fall","run1",46685,FALSE,0.83177284079917
"185","801",56,1.60061187155503,2.31078611535762,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_801","ssid","2017","Irma","Fall","run1",43781,FALSE,0.397632801933566
"186","808",94,2.03964165179444,3.0112113598895,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_808","ssid","2017","Irma","Fall","run1",37192,FALSE,0.448934473667447
"187","809",368,4.02871412202154,7.41305535200362,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_809","ssid","2017","Irma","Fall","run1",64610,FALSE,0.681898707953842
"188","81",805,5.61510848355242,107.960293530558,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_81","srad","2015","Pre","Spring","run1",48568,FALSE,0.83922296337836
"189","82",995,6.41056757221706,365.771386326859,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_82","srad","2015","Pre","Spring","run1",54094,FALSE,0.928698608121077
"190","820",90,1.8984596145761,3.52542510678478,"Carysfort","UK2","Offshore","UK2-O","UK2-O_820","ssid","2017","Irma","Fall","run1",44834,FALSE,0.421897758719373
"191","821",144,2.92443713873098,5.42571367294662,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_821","ssid","2017","Irma","Fall","run1",26467,FALSE,0.588440040389542
"192","822",83,2.12328094562861,2.8896767576687,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_822","ssid","2017","Irma","Fall","run1",25852,FALSE,0.480506344103539
"193","823",134,3.09176348493449,7.18709633047958,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_823","ssid","2017","Irma","Fall","run1",52923,FALSE,0.631250431050332
"194","824",74,2.3704300934288,4.509160566504,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_824","ssid","2017","Irma","Fall","run1",21079,FALSE,0.550742157030002
"195","825",53,1.39268373409626,1.9345455918329,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_825","ssid","2017","Irma","Fall","run1",13969,FALSE,0.350776155612765
"196","826",150,3.29137862119911,8.38369053360871,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_826","ssid","2017","Irma","Fall","run1",32557,FALSE,0.656878505022537
"197","829",91,2.29763138628829,3.06351521008702,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_829","ssid","2017","Irma","Fall","run1",20601,FALSE,0.509355563605761
"198","83",1042,6.25801099695623,221.087999545882,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_83","srad","2015","Pre","Spring","run1",44601,FALSE,0.900576134132679
"199","830",68,2.22597688754896,4.78172977210196,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_830","ssid","2017","Irma","Fall","run1",45026,FALSE,0.527544216785843
"200","84",558,5.43385978043442,55.01100508507,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_84","srad","2015","Pre","Spring","run1",24966,FALSE,0.859195344975866
"201","846",12,0.68575411107175,1.4981849831026,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_846","srad","2017","Irma","Fall","run1",27431,FALSE,0.275967755621828
"202","847",511,5.18953278084977,61.0309135390001,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_847","srad","2017","Irma","Fall","run1",30807,FALSE,0.83214003047569
"203","848",102,1.68472653637142,2.49163778210207,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_848","srad","2017","Irma","Fall","run1",28887,FALSE,0.364267338292756
"204","85",19,1.52972667173824,2.88224612694184,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_85","srad","2015","Pre","Spring","run1",17277,FALSE,0.519530777360955
"205","851",117,2.80381679705992,6.0283610053566,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_851","srad","2017","Irma","Fall","run1",16242,FALSE,0.58876824648762
"206","852",223,3.6113046125321,13.4696341442156,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_852","srad","2017","Irma","Fall","run1",66296,FALSE,0.667873107267115
"207","853",181,2.58613819358659,4.78289540401736,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_853","srad","2017","Irma","Fall","run1",35740,FALSE,0.497478055298008
"208","854",112,2.37474636368832,3.72024069460013,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_854","srad","2017","Irma","Fall","run1",10487,FALSE,0.503284291988508
"209","855",136,2.82861817860084,4.87547624963191,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_855","srad","2017","Irma","Fall","run1",14226,FALSE,0.575781984363234
"210","86",581,4.76465118476315,27.8735823185621,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_86","srad","2015","Pre","Spring","run1",41587,FALSE,0.748599806462776
"211","87",594,5.21989120462237,28.2901765294647,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_87","srad","2015","Pre","Spring","run1",30406,FALSE,0.81728351885366
"212","88",1204,6.04966965591514,149.555324005175,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_88","srad","2015","Pre","Spring","run1",107476,FALSE,0.85285839099785
"213","883",147,3.31147881281914,8.88485346326936,"Carysfort","UK2","Offshore","UK2-O","UK2-O_883","ssid","2017","Irma","Fall","run1",17168,FALSE,0.663565483600022
"214","884",104,2.89282003633557,5.89881179968824,"Carysfort","UK2","Offshore","UK2-O","UK2-O_884","ssid","2017","Irma","Fall","run1",24398,FALSE,0.622863169607532
"215","885",114,1.80400650526275,2.23579581357287,"Carysfort","UK2","Offshore","UK2-O","UK2-O_885","ssid","2017","Irma","Fall","run1",67181,FALSE,0.380897575327377
"216","886",19,1.10775364154268,2.19481309357577,"Carysfort","UK2","Offshore","UK2-O","UK2-O_886","ssid","2017","Irma","Fall","run1",34882,FALSE,0.376218916194446
"217","887",114,1.39663709046908,1.72488979068669,"Carysfort","UK2","Offshore","UK2-O","UK2-O_887","ssid","2017","Irma","Fall","run1",22402,FALSE,0.294885677972915
"218","888",138,2.99438452594332,6.52358019179172,"Carysfort","UK2","Offshore","UK2-O","UK2-O_888","ssid","2017","Irma","Fall","run1",52518,FALSE,0.607718765316178
"219","889",291,4.4154734139982,14.144647002755,"Carysfort","UK2","Offshore","UK2-O","UK2-O_889","ssid","2017","Irma","Fall","run1",46412,FALSE,0.778286941544155
"220","89",461,5.64222125143228,156.57628484248,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_89","srad","2015","Pre","Spring","run1",14858,FALSE,0.919917672370015
"221","890",361,4.72925593006942,19.6486154954279,"Carysfort","UK2","Offshore","UK2-O","UK2-O_890","ssid","2017","Irma","Fall","run1",48822,FALSE,0.80308268629976
"222","90",296,5.12001406612415,92.2900751528658,"Cheeca Rocks","UK1","Inshore","UK1-I","UK1-I_90","srad","2015","Pre","Spring","run1",7865,FALSE,0.899769883998012
"223","906",1209,6.16662091082758,198.171111502417,"Carysfort","UK2","Offshore","UK2-O","UK2-O_906","srad","2017","Irma","Fall","run1",107921,FALSE,0.868838107439503
"224","907",309,4.59394473671327,58.7066188234103,"Carysfort","UK2","Offshore","UK2-O","UK2-O_907","srad","2017","Irma","Fall","run1",57011,FALSE,0.80126832066048
"225","908",487,5.10236261536913,35.688108399511,"Carysfort","UK2","Offshore","UK2-O","UK2-O_908","srad","2017","Irma","Fall","run1",39744,FALSE,0.824522436968554
"226","909",806,5.64900722024309,128.908318960017,"Carysfort","UK2","Offshore","UK2-O","UK2-O_909","srad","2017","Irma","Fall","run1",106128,FALSE,0.844132775022203
"227","91",114,2.02186282085183,3.62685867771355,"Carysfort","UK2","Offshore","UK2-O","UK2-O_91","ssid","2015","Pre","Spring","run1",80857,FALSE,0.42689571454448
"228","910",522,5.34406905384021,57.599713281733,"Carysfort","UK2","Offshore","UK2-O","UK2-O_910","srad","2017","Irma","Fall","run1",22473,FALSE,0.854003345302086
"229","912",549,4.83738987930893,39.300875072217,"Carysfort","UK2","Offshore","UK2-O","UK2-O_912","srad","2017","Irma","Fall","run1",62847,FALSE,0.766853898074448
"230","913",371,4.24394289064343,26.7527152886681,"Carysfort","UK2","Offshore","UK2-O","UK2-O_913","srad","2017","Irma","Fall","run1",80551,FALSE,0.717342451412656
"231","914",382,4.39502843419392,34.01863667633,"Carysfort","UK2","Offshore","UK2-O","UK2-O_914","srad","2017","Irma","Fall","run1",55023,FALSE,0.739229185540159
"232","915",131,2.14203202359489,3.76832494110871,"Carysfort","UK2","Offshore","UK2-O","UK2-O_915","srad","2017","Irma","Fall","run1",34750,FALSE,0.439373400005969
"233","916",64,2.52556063247755,5.40922277971926,"E Sambo","LK1","Offshore","LK1-O","LK1-O_916","ssid","2017","Irma","Fall","run1",20086,FALSE,0.607268966656627
"234","917",192,2.162174230739,2.72975332646144,"E Sambo","LK1","Offshore","LK1-O","LK1-O_917","ssid","2017","Irma","Fall","run1",33161,FALSE,0.411255565196068
"235","918",396,5.19971237642138,80.4187493663188,"E Sambo","LK1","Offshore","LK1-O","LK1-O_918","ssid","2017","Irma","Fall","run1",24951,FALSE,0.869311536164428
"236","919",143,2.36678145622637,6.66316662154722,"E Sambo","LK1","Offshore","LK1-O","LK1-O_919","ssid","2017","Irma","Fall","run1",117921,FALSE,0.476900171686902
"237","92",248,3.79313159460576,12.8561655857461,"Carysfort","UK2","Offshore","UK2-O","UK2-O_92","ssid","2015","Pre","Spring","run1",18135,FALSE,0.687980523416428
"238","921",80,1.18074763786939,1.61008575105654,"E Sambo","LK1","Offshore","LK1-O","LK1-O_921","ssid","2017","Irma","Fall","run1",21406,FALSE,0.269452410107786
"239","922",89,1.70584244027772,2.70754035559899,"E Sambo","LK1","Offshore","LK1-O","LK1-O_922","ssid","2017","Irma","Fall","run1",30546,FALSE,0.380035783647031
"240","923",96,2.37887962179729,4.6638035757834,"E Sambo","LK1","Offshore","LK1-O","LK1-O_923","ssid","2017","Irma","Fall","run1",68599,FALSE,0.521187149184663
"241","924",364,4.72887848202392,52.518292416958,"E Sambo","LK1","Offshore","LK1-O","LK1-O_924","ssid","2017","Irma","Fall","run1",47916,FALSE,0.801891656240437
"242","925",28,1.34740267909788,2.24618115867644,"E Sambo","LK1","Offshore","LK1-O","LK1-O_925","ssid","2017","Irma","Fall","run1",24214,FALSE,0.404357738243092
"243","926",519,5.33356592129665,54.0436026360204,"E Sambo","LK1","Offshore","LK1-O","LK1-O_926","srad","2017","Irma","Fall","run1",22626,FALSE,0.85311067172002
"244","927",1008,6.0826831106714,197.598869093386,"E Sambo","LK1","Offshore","LK1-O","LK1-O_927","srad","2017","Irma","Fall","run1",80339,FALSE,0.879544006618024
"245","928",757,5.70154615834745,128.241256289408,"E Sambo","LK1","Offshore","LK1-O","LK1-O_928","srad","2017","Irma","Fall","run1",43456,FALSE,0.860044312007053
"246","929",70,1.8612612126353,2.5545197602663,"E Sambo","LK1","Offshore","LK1-O","LK1-O_929","srad","2017","Irma","Fall","run1",36696,FALSE,0.438098928348446
"247","93",469,4.52804628636729,18.3068445642133,"Carysfort","UK2","Offshore","UK2-O","UK2-O_93","ssid","2015","Pre","Spring","run1",30845,FALSE,0.736195533484458
"248","930",456,5.5113505564961,131.225539251785,"E Sambo","LK1","Offshore","LK1-O","LK1-O_930","srad","2017","Irma","Fall","run1",20873,FALSE,0.900180813267993
"249","931",343,4.18240035637253,22.414643517659,"E Sambo","LK1","Offshore","LK1-O","LK1-O_931","srad","2017","Irma","Fall","run1",34876,FALSE,0.716442870088833
"250","932",85,2.13867689866818,5.25543006687316,"E Sambo","LK1","Offshore","LK1-O","LK1-O_932","srad","2017","Irma","Fall","run1",33975,FALSE,0.481396529953542
"251","933",756,5.55616972138079,85.9585344347795,"E Sambo","LK1","Offshore","LK1-O","LK1-O_933","srad","2017","Irma","Fall","run1",57467,FALSE,0.838282292767373
"252","934",619,4.98376594288231,57.8083359449041,"E Sambo","LK1","Offshore","LK1-O","LK1-O_934","srad","2017","Irma","Fall","run1",87008,FALSE,0.775308700070638
"253","935",278,3.78316155984739,16.0685199861451,"E Sambo","LK1","Offshore","LK1-O","LK1-O_935","srad","2017","Irma","Fall","run1",22338,FALSE,0.672248803432036
"254","94",68,2.73595379678665,7.40363049571637,"Carysfort","UK2","Offshore","UK2-O","UK2-O_94","ssid","2015","Pre","Spring","run1",76619,FALSE,0.648405925039652
"255","943",9,0.939456185742635,1.92864745576491,"E Sambo","LK1","Offshore","LK1-O","LK1-O_943","ssid","2017","Irma","Fall","run1",40334,FALSE,0.427564935980087
"256","947",667,5.47213171116691,91.9349241994893,"W Washer","LK1","Inshore","LK1-I","LK1-I_947","ssid","2017","Irma","Fall","run1",36954,FALSE,0.841505211229129
"257","948",436,3.97256759597709,11.8234801128144,"W Washer","LK1","Inshore","LK1-I","LK1-I_948","ssid","2017","Irma","Fall","run1",101658,FALSE,0.653636301202889
"258","949",164,3.10322269867515,5.90082637056882,"W Washer","LK1","Inshore","LK1-I","LK1-I_949","ssid","2017","Irma","Fall","run1",17767,FALSE,0.608490975713477
"259","95",196,3.59589617560866,9.18225353189966,"Carysfort","UK2","Offshore","UK2-O","UK2-O_95","ssid","2015","Pre","Spring","run1",38923,FALSE,0.68128420994418
"260","950",176,3.07120028131159,5.24632666268973,"W Washer","LK1","Inshore","LK1-I","LK1-I_950","ssid","2017","Irma","Fall","run1",27115,FALSE,0.593987000880162
"261","951",186,3.15462335027793,5.19048720735295,"W Washer","LK1","Inshore","LK1-I","LK1-I_951","ssid","2017","Irma","Fall","run1",86552,FALSE,0.60366939831708
"262","952",180,3.20864702887126,5.66931353835182,"W Washer","LK1","Inshore","LK1-I","LK1-I_952","ssid","2017","Irma","Fall","run1",30560,FALSE,0.617884400160423
"263","953",220,2.23146388911847,2.37021087392317,"W Washer","LK1","Inshore","LK1-I","LK1-I_953","ssid","2017","Irma","Fall","run1",39706,FALSE,0.413722280587872
"264","955",204,2.22939238333996,2.55448369852473,"W Washer","LK1","Inshore","LK1-I","LK1-I_955","ssid","2017","Irma","Fall","run1",69235,FALSE,0.419206859928039
"265","956",437,5.27497547930445,79.3991656822946,"W Washer","LK1","Inshore","LK1-I","LK1-I_956","srad","2017","Irma","Fall","run1",26295,FALSE,0.867604184131421
"266","957",381,4.36434158657516,36.0587424017305,"W Washer","LK1","Inshore","LK1-I","LK1-I_957","srad","2017","Irma","Fall","run1",59699,FALSE,0.734391540263314
"267","958",490,5.16203921450063,82.4780622037418,"W Washer","LK1","Inshore","LK1-I","LK1-I_958","srad","2017","Irma","Fall","run1",27372,FALSE,0.833338938699984
"268","959",608,5.6546315534868,120.225890501948,"W Washer","LK1","Inshore","LK1-I","LK1-I_959","srad","2017","Irma","Fall","run1",32445,FALSE,0.882133741685433
"269","96",87,2.67631977509055,8.69374898626022,"Carysfort","UK2","Offshore","UK2-O","UK2-O_96","ssid","2015","Pre","Spring","run1",41058,FALSE,0.599277840919134
"270","960",749,5.3961706825986,103.989387963287,"W Washer","LK1","Inshore","LK1-I","LK1-I_960","srad","2017","Irma","Fall","run1",131464,FALSE,0.815286823673934
"271","961",547,5.78429591253383,191.106865363836,"W Washer","LK1","Inshore","LK1-I","LK1-I_961","srad","2017","Irma","Fall","run1",23770,FALSE,0.917494311368137
"272","962",778,5.96280553770341,189.397312847704,"W Washer","LK1","Inshore","LK1-I","LK1-I_962","srad","2017","Irma","Fall","run1",44026,FALSE,0.895756422626866
"273","963",324,4.48176296234739,31.0130982587653,"W Washer","LK1","Inshore","LK1-I","LK1-I_963","srad","2017","Irma","Fall","run1",16317,FALSE,0.775291785581513
"274","964",386,5.01714305611843,72.4432986813713,"W Washer","LK1","Inshore","LK1-I","LK1-I_964","srad","2017","Irma","Fall","run1",19574,FALSE,0.842390875520036
"275","965",100,1.43080424098418,1.86240497045065,"W Washer","LK1","Inshore","LK1-I","LK1-I_965","ssid","2017","Irma","Fall","run1",28032,FALSE,0.310695193271599
"276","97",90,2.44091984757104,4.34373805392692,"Carysfort","UK2","Offshore","UK2-O","UK2-O_97","ssid","2015","Pre","Spring","run1",44325,FALSE,0.542449575959929
"277","976",438,4.94699448717818,44.7044398779032,"W Washer","LK1","Inshore","LK1-I","LK1-I_976","srad","2017","Irma","Fall","run1",41565,FALSE,0.813353573765399
"278","977",42,1.6567040761213,2.72328806811124,"W Washer","LK1","Inshore","LK1-I","LK1-I_977","ssid","2016","Pre","Spring","run1",14110,FALSE,0.443245188931972
"279","978",206,3.15002414837837,5.13056643889345,"W Washer","LK1","Inshore","LK1-I","LK1-I_978","ssid","2016","Pre","Spring","run1",51489,FALSE,0.591234489801217
"280","979",410,4.38811800177687,25.322607744817,"W Washer","LK1","Inshore","LK1-I","LK1-I_979","ssid","2016","Pre","Spring","run1",39878,FALSE,0.729388858251982
"281","98",84,2.20946952636856,3.20957805114962,"Carysfort","UK2","Offshore","UK2-O","UK2-O_98","ssid","2015","Pre","Spring","run1",19920,FALSE,0.498659643735519
"282","980",73,1.72655318429973,2.4259508695138,"W Washer","LK1","Inshore","LK1-I","LK1-I_980","ssid","2016","Pre","Spring","run1",24952,FALSE,0.402416852549851
"283","981",77,1.65677747825287,2.4839395556882,"W Washer","LK1","Inshore","LK1-I","LK1-I_981","ssid","2016","Pre","Spring","run1",44838,FALSE,0.381411531446049
"284","982",85,1.8118966479751,2.47843807395964,"W Washer","LK1","Inshore","LK1-I","LK1-I_982","ssid","2016","Pre","Spring","run1",36896,FALSE,0.407841296416881
"285","983",78,2.23283579026723,3.25815368729612,"W Washer","LK1","Inshore","LK1-I","LK1-I_983","ssid","2016","Pre","Spring","run1",20001,FALSE,0.512505168256524
"286","984",146,3.15869627547813,6.83226760893833,"W Washer","LK1","Inshore","LK1-I","LK1-I_984","ssid","2016","Pre","Spring","run1",54714,FALSE,0.633817336568864
"287","985",81,1.87970159326939,3.17305837805409,"W Washer","LK1","Inshore","LK1-I","LK1-I_985","ssid","2016","Pre","Spring","run1",29914,FALSE,0.427744531136692
"288","986",47,1.43242372871726,2.05283237519582,"W Washer","LK1","Inshore","LK1-I","LK1-I_986","ssid","2016","Pre","Spring","run1",14720,FALSE,0.372043847898467
"289","988",664,5.3333074605404,52.5682578115808,"W Washer","LK1","Inshore","LK1-I","LK1-I_988","srad","2016","Pre","Spring","run1",36400,FALSE,0.820725745337189
"290","989",380,5.3298547394824,106.989635198865,"W Washer","LK1","Inshore","LK1-I","LK1-I_989","srad","2016","Pre","Spring","run1",10484,FALSE,0.897256074400461
"291","99",499,4.55811512410673,19.002250903701,"Carysfort","UK2","Offshore","UK2-O","UK2-O_99","ssid","2015","Pre","Spring","run1",98378,FALSE,0.733688093829704
"292","990",596,5.69903551746207,157.149562972981,"W Washer","LK1","Inshore","LK1-I","LK1-I_990","srad","2016","Pre","Spring","run1",33256,FALSE,0.891834253885667
"293","991",910,5.782913314687,112.408636435307,"W Washer","LK1","Inshore","LK1-I","LK1-I_991","srad","2016","Pre","Spring","run1",91995,FALSE,0.84875032448376
"294","992",681,5.43139936844989,97.296115721595,"W Washer","LK1","Inshore","LK1-I","LK1-I_992","srad","2016","Pre","Spring","run1",50190,FALSE,0.832581818576319
"295","993",259,4.40312996693527,29.0595101128964,"W Washer","LK1","Inshore","LK1-I","LK1-I_993","srad","2016","Pre","Spring","run1",20939,FALSE,0.792381898098282
"296","994",1095,6.1908904217838,223.447805750974,"W Washer","LK1","Inshore","LK1-I","LK1-I_994","srad","2016","Pre","Spring","run1",114438,FALSE,0.884601256303037
"297","995",291,3.12802924736058,10.9898344743986,"W Washer","LK1","Inshore","LK1-I","LK1-I_995","srad","2016","Pre","Spring","run1",56193,FALSE,0.551357484855626
"298","996",467,5.34879601901986,99.7068014402351,"W Washer","LK1","Inshore","LK1-I","LK1-I_996","srad","2016","Pre","Spring","run1",23511,FALSE,0.87024235031764
